State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC","Green Chilli",Other,Local,05/04/2026,5200,8000,6600
Maharashtra,"Chattrapati Sambhajinagar","Sillod APMC",Wheat,Other,Non-FAQ,05/04/2026,1900,2250,2200
"Uttar Pradesh",Etah,"Etah APMC",Mustard,Other,FAQ,05/04/2026,5800,5800,5800
Maharashtra,Buldhana,"Buldhana APMC",Soyabean,Yellow,Non-FAQ,05/04/2026,4800,5200,5000
Maharashtra,Gadchiroli,"Armori(Desaiganj) APMC",Paddy(Common),Other,FAQ,05/04/2026,3000,3250,3183
Maharashtra,Gadchiroli,"Armori(Desaiganj) APMC",Paddy(Common),Other,Non-FAQ,05/04/2026,1850,2150,1966
Maharashtra,Kolhapur,"Kolhapur APMC",Tomato,Other,Local,05/04/2026,500,1500,1000
Maharashtra,Kolhapur,"Kolhapur APMC","Green Chilli",Other,Local,05/04/2026,4000,6000,5000
"Uttar Pradesh",Farukhabad,"Farukhabad APMC",Potato,Other,FAQ,05/04/2026,450,601,481.76
Kerala,Kottayam,"Bharananganam APMC",Banana,"Banana - Ripe","Grade A",05/04/2026,2700,2900,2800
Maharashtra,Pune,"Pune APMC","Mousambi(Sweet Lime)",Other,Local,05/04/2026,3500,7000,5200
Maharashtra,Pune,"Pune APMC","Jack Fruit(Ripe)",Other,Local,05/04/2026,1000,1600,1300
Maharashtra,Pune,"Pune APMC",Orange,Other,Local,05/04/2026,4000,9000,5200
Maharashtra,Pune,"Pune APMC","Amla(Nelli Kai)",Other,Local,05/04/2026,2500,4000,3200
Maharashtra,Pune,"Pune APMC","Bhindi(Ladies Finger)",Other,Local,05/04/2026,1200,4000,2600
Maharashtra,Pune,"Pune APMC","Sweet Pumpkin",Other,Local,05/04/2026,800,1400,1100
Maharashtra,Pune,"Pune APMC",Beans,Other,Local,05/04/2026,2500,5500,4000
Maharashtra,Pune,"Pune APMC","Onion Green",Other,Local,05/04/2026,5,12,8
Maharashtra,Pune,"Pune APMC",Methi(Leaves),Other,Local,05/04/2026,5,12,8
Maharashtra,Pune,"Pune APMC","Pointed gourd(Parval)",Other,Local,05/04/2026,3000,4500,3750
Maharashtra,Pune,"Pune APMC",Mint(Pudina),Other,Local,05/04/2026,2,5,3
Maharashtra,Pune,"Pune APMC","Little gourd(Kundru)",Other,Local,05/04/2026,2000,3000,2500
Maharashtra,Pune,"Pune(Moshi) APMC","Bhindi(Ladies Finger)",Other,Local,05/04/2026,2500,3000,2750
Maharashtra,Pune,"Pune(Moshi) APMC",Cabbage,Other,Local,05/04/2026,700,800,750
Maharashtra,Pune,"Pune(Moshi) APMC",Methi(Leaves),Other,Local,05/04/2026,8,10,9
Maharashtra,Pune,"Pune(Moshi) APMC","Chilly Capsicum",Other,Local,05/04/2026,3000,3000,3000
Maharashtra,Pune,"Pune(Pimpri) APMC",Onion,Local,Local,05/04/2026,1100,1200,1150
Maharashtra,Pune,"Pune(Pimpri) APMC",Spinach,Other,Local,05/04/2026,7,9,8
Maharashtra,Pune,"Pune(Pimpri) APMC","Green Chilli",Other,Local,05/04/2026,4500,6000,5250
Maharashtra,Raigad,"Panvel APMC","Bhindi(Ladies Finger)",Other,Local,05/04/2026,3500,4500,4000
Maharashtra,Raigad,"Panvel APMC",Cauliflower,Other,Local,05/04/2026,3500,4000,3750
Maharashtra,Raigad,"Panvel APMC",Guar,Other,Local,05/04/2026,7000,8000,7500
Maharashtra,Satara,"Satara APMC",Ginger(Green),Other,Local,05/04/2026,3000,4000,3500
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC","Rab/Liquid Jaggery/Molasses",Other,FAQ,05/04/2026,3500,3500,3500
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Wheat,Dara,FAQ,05/04/2026,2280,2280,2280
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur) APMC",Wood,Eucalyptus,FAQ,05/04/2026,550,550,550
"Uttar Pradesh",Hathras,"Haathras APMC","Bajra(Pearl Millet/Cumbu)",Other,FAQ,05/04/2026,1900,1900,1900
"Uttar Pradesh",Bulandshahar,"Jahangirabad APMC",Tomato,Other,FAQ,05/04/2026,1300,1300,1300
"Uttar Pradesh",Bulandshahar,"Jahangirabad APMC",Paddy(Common),Common,FAQ,05/04/2026,4251,4251,4251
"Uttar Pradesh",Bulandshahar,"Jahangirabad APMC",Paddy(Common),Other,FAQ,05/04/2026,4051,4051,4051
"Uttar Pradesh",Bulandshahar,"Jahangirabad APMC",Mustard,Other,FAQ,05/04/2026,5790,5880,5829.63
"Uttar Pradesh",Raebarelli,"Jayas APMC",Garlic,Other,FAQ,05/04/2026,5000,5000,5000
"Uttar Pradesh","Jalaun (Orai)","Jalaun APMC",Peas(Dry),Other,FAQ,05/04/2026,3400,3500,3449.09
"Uttar Pradesh",Ghazipur,"Jangipura APMC","Green Chilli",Other,FAQ,05/04/2026,1200,1200,1200
"Uttar Pradesh",Jhansi,"Jhansi APMC",Onion,Other,FAQ,05/04/2026,1100,1100,1100
"Uttar Pradesh","Kanpur Dehat","Jhijhank APMC",Wood,Eucalyptus,FAQ,05/04/2026,500,500,500
"Uttar Pradesh",Farukhabad,"Kayamganj APMC",Onion,Other,FAQ,05/04/2026,1300,1300,1300
"Uttar Pradesh",Kasganj,"Kasganj APMC","Bajra(Pearl Millet/Cumbu)",Other,FAQ,05/04/2026,1750,1860,1844.18
"Uttar Pradesh",Aligarh,"Khair APMC",Wheat,Other,FAQ,05/04/2026,2278,2278,2278
"Uttar Pradesh",Bijnor,"Kiratpur APMC",Potato,Other,FAQ,05/04/2026,600,600,600
"Uttar Pradesh",Mathura,"Kosikalan APMC",Potato,Other,FAQ,05/04/2026,1200,1200,1200
"Uttar Pradesh",Hamirpur,"Kurara APMC",Wheat,Dara,FAQ,05/04/2026,2590,2600,2598.26
"Uttar Pradesh",Prayagraj,"Lediyari APMC",Paddy(Common),Common,FAQ,05/04/2026,2100,2100,2100
"Uttar Pradesh",Sitapur,"Mehmoodabad APMC",Wood,Eucalyptus,FAQ,05/04/2026,500,550,513.41
"Uttar Pradesh",Mahoba,"Mahoba APMC","Black Gram Dal(Urd Dal)",Other,FAQ,05/04/2026,6000,6000,6000
"Uttar Pradesh",Mathura,"Mathura APMC","Green Chilli",Other,FAQ,05/04/2026,2000,2050,2012.5
"Uttar Pradesh",Mathura,"Mathura APMC",Wheat,Dara,FAQ,05/04/2026,2400,2420,2409.3
"Uttar Pradesh",Hamirpur,"Maudaha APMC",Wheat,Other,FAQ,05/04/2026,2300,2300,2300
Punjab,Mohali,"Banur APMC",Grapes,Other,"Grade A",05/04/2026,7300,7300,7300
"Uttar Pradesh",Jaunpur,"Mugrabaadshahpur APMC",Paddy(Common),Other,FAQ,05/04/2026,2100,2100,2100
"Uttar Pradesh",Bahraich,"Naanpara APMC",Wood,Other,FAQ,05/04/2026,500,500,500
"Uttar Pradesh",Maharajganj,"Nautnava APMC",Paddy(Common),Common,FAQ,05/04/2026,2230,2230,2230
"Uttar Pradesh",Gonda,"Nawabganj APMC",Rice,Common,FAQ,05/04/2026,2300,2300,2300
"Uttar Pradesh",Gonda,"Nawabganj APMC",Paddy(Common),Common,FAQ,05/04/2026,1700,2400,2025.88
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Wood,Eucalyptus,FAQ,05/04/2026,400,520,466.35
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Paddy(Common),Common,FAQ,05/04/2026,1900,2300,2012.6
"Uttar Pradesh",Prayagraj,"Prayagraj APMC","Green Chilli",Other,FAQ,05/04/2026,3500,3500,3500
"Uttar Pradesh",Rampur,"Rampur APMC",Wood,Other,FAQ,05/04/2026,500,1350,705.01
"Uttar Pradesh",Rampur,"Rampur APMC",Wheat,Other,FAQ,05/04/2026,2490,2510,2496.85
Chattisgarh,Kabirdham,"Kawardha APMC",Soyabean,Yellow,FAQ,05/04/2026,4870,4870,4870
"Uttar Pradesh",Ayodhya,"Rudauli APMC",Wheat,Dara,FAQ,05/04/2026,2450,2450,2450
"Uttar Pradesh","Kanpur Dehat","Rura APMC",Firewood,Firewood,FAQ,05/04/2026,510,510,510
"Uttar Pradesh","Kanpur Dehat","Rura APMC",Wheat,Hybrid,FAQ,05/04/2026,2300,2300,2300
"Uttar Pradesh","Kanpur Dehat","Rura APMC","Bajra(Pearl Millet/Cumbu)",Other,FAQ,05/04/2026,1700,1700,1700
"Uttar Pradesh",Hathras,"Shadabad APMC",Potato,Other,FAQ,05/04/2026,500,500,500
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Wood,Other,FAQ,05/04/2026,280,550,486.77
"Uttar Pradesh",Badaun,"Shahaswan APMC",Potato,Potato,Medium,05/04/2026,800,800,800
"Uttar Pradesh",Sambhal,"Sambhal APMC",Paddy(Common),Other,FAQ,05/04/2026,2900,2900,2900
"Uttar Pradesh",Sambhal,"Sambhal APMC","Green Chilli",Other,FAQ,05/04/2026,2200,2200,2200
"Uttar Pradesh",Hardoi,"Sandi APMC",Wood,Other,FAQ,05/04/2026,450,450,450
"Uttar Pradesh",Firozabad,"Shikohabad APMC",Potato,Other,FAQ,05/04/2026,500,500,500
"Uttar Pradesh",Prayagraj,"Sirsa APMC",Mustard,Other,FAQ,05/04/2026,6300,6300,6300
"Uttar Pradesh",Amethi,"Sultanpur APMC",Rice,Other,FAQ,05/04/2026,2500,2500,2500
"Uttar Pradesh",Amethi,"Sultanpur APMC",Rice,Common,FAQ,05/04/2026,2500,2525,2505.38
"Uttar Pradesh",Amethi,"Sultanpur APMC",Wood,Other,FAQ,05/04/2026,350,475,443.41
"Uttar Pradesh",Balrampur,"Tulsipur APMC",Paddy(Common),Common,FAQ,05/04/2026,1900,1900,1900
"Uttar Pradesh",Badaun,"Ujhani APMC",Capsicum,Other,FAQ,05/04/2026,1500,1500,1500
"Uttar Pradesh",Badaun,"Ujhani APMC",Mustard,Other,FAQ,05/04/2026,6220,6220,6220
"Uttar Pradesh",Unnao,"Unnao APMC",Firewood,Firewood,FAQ,05/04/2026,460,460,460
"Uttar Pradesh",Unnao,"Unnao APMC","Bajra(Pearl Millet/Cumbu)",Other,FAQ,05/04/2026,1900,1905,1900.57
"Uttar Pradesh",Badaun,"Wazirganj APMC",Potato,Other,FAQ,05/04/2026,500,500,500
Tripura,Dhalai,"Kulai APMC",Potato,Local,"Grade B",05/04/2026,1600,2000,1800
Tripura,Dhalai,"Kulai APMC","Bhindi(Ladies Finger)",Bhindi,"Grade B",05/04/2026,5500,6000,5700
Tripura,Dhalai,"Chowmanu APMC","Green Chilli","Green Chilly",Local,05/04/2026,8000,10000,9000
Tripura,Dhalai,"Chowmanu APMC",Brinjal,Round/Long,Local,05/04/2026,1500,2500,2000
"West Bengal","North 24 Parganas","Habra APMC",Papaya(Raw),Other,FAQ,05/04/2026,2000,2200,2100
"West Bengal",Darjeeling,"Darjeeling APMC",Raddish,Other,FAQ,05/04/2026,2400,2600,2500
"West Bengal",Darjeeling,"Darjeeling APMC",Tomato,Other,FAQ,05/04/2026,2100,2300,2200
"West Bengal","Uttar Dinajpur","Raiganj APMC",Onion,Nasik,FAQ,05/04/2026,1300,1500,1400
"Madhya Pradesh",Sehore,"Shyampur APMC",Soyabean,Soyabeen,FAQ,05/04/2026,5001,5011,5011
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,3000,3400,3200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,05/04/2026,2400,2800,2600
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,05/04/2026,3000,3400,3200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,2800,3200,3000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/04/2026,2800,3200,3000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,7000,8000,7500
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,4400,5000,4700
"Madhya Pradesh",Raisen,"Gairatganj APMC",Wheat,Wheat,FAQ,05/04/2026,2700,2700,2700
"Madhya Pradesh",Vidisha,"Sironj APMC",Soyabean,Soyabeen,FAQ,05/04/2026,5050,5050,5050
"Uttar Pradesh",Sitapur,"Mishrit APMC",Wood,Eucalyptus,FAQ,05/04/2026,500,500,500
"Uttar Pradesh",Sitapur,"Mishrit APMC",Wood,Other,FAQ,05/04/2026,490,630,505.86
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Banana,Besrai,Local,05/04/2026,3000,3200,3100
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Onion,Bellary,Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Cluster beans","Cluster Beans",Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Lemon,Lemon,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Green Chilli","Green Chilly",Local,05/04/2026,3500,3800,3650
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Raddish,Raddish,Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Green Avare(W)","Green Avare (W)",Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Chow Chow","Chow Chow",Local,05/04/2026,1800,2000,1900
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2400,2800,2600
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,6300,7000,6650
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1000,1200,1100
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,7700,8500,8100
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,4900,5500,5200
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,05/04/2026,9000,10000,9500
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,2000,2400,2200
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/04/2026,8200,9000,8600
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Potato,Other,Local,05/04/2026,3500,3500,3500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,2000,3000,2500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,5000,5500,5250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/04/2026,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Lime,Lime,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Potato,"Red Nanital",Local,05/04/2026,2500,3200,2850
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Cauliflower,Ranchi,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Cluster beans","Cluster Beans",Local,05/04/2026,4000,4400,4200
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Amaranthus,Amaranthus,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Snakeguard,Snakeguard,Local,05/04/2026,3000,3400,3200
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Cucumbar(Kheera),Cucumbar,Local,05/04/2026,3000,7000,5000
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Chow Chow","Chow Chow",Local,05/04/2026,3000,3400,3200
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/04/2026,7000,7500,7250
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,05/04/2026,10000,10000,10000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,05/04/2026,6000,6000,6000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/04/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,4500,4500,4500
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,05/04/2026,3600,6000,4800
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,05/04/2026,3600,3600,3600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,6500,6500,6500
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,3600,4800,4200
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,3000,4200,3600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/04/2026,3600,3600,3600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,05/04/2026,4800,4800,4800
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,05/04/2026,8000,8000,8000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,3600,3600,3600
"Tamil Nadu",Villupuram,"Tindivanam APMC",Groundnut,"Big (With Shell)",Local,05/04/2026,6500,6500,6500
"Tamil Nadu",Villupuram,"Tindivanam APMC",Mango,Other,Local,05/04/2026,10000,10000,10000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,8000,8000,8000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Tomato,Deshi,Local,05/04/2026,1200,1200,1200
"Tamil Nadu",Villupuram,"Tindivanam APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,4500,4500,4500
"Tamil Nadu",Villupuram,"Tindivanam APMC",Amaranthus,Amaranthus,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Villupuram,"Tindivanam APMC","Sweet Potato","Hosur Red",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Carrot,Pusakesar,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Drumstick,Drumstick,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Marigold(Calcutta),Marigold(Calcutta),Local,05/04/2026,15000,15000,15000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Banana,Besrai,Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Brinjal,Round,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Bitter gourd",Other,Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,7000,8000,7500
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Guava,"Guava Allahabad",Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,3000,3000,3000
"Madhya Pradesh",Rajgarh,"Khilchipur APMC",Wheat,"Mill Quality",FAQ,05/04/2026,2170,2200,2200
"Madhya Pradesh",Rajgarh,"Khilchipur APMC",Wheat,"Mill Quality",Non-FAQ,05/04/2026,2160,2230,2200
"Madhya Pradesh",Indore,"Sanwer APMC",Wheat,Wheat,FAQ,05/04/2026,2110,2200,2150
"Madhya Pradesh",Alirajpur,"Alirajpur APMC",Mahua,"Mahua Flower",FAQ,05/04/2026,3000,3000,3000
"Madhya Pradesh",Alirajpur,"Alirajpur APMC","Bengal Gram(Gram)(Whole)","Chana Kanta",FAQ,05/04/2026,4800,5200,5200
"Madhya Pradesh",Alirajpur,"Alirajpur APMC","Arhar(Tur/Red Gram)(Whole)","Arhar Dal(Tur)",Non-FAQ,05/04/2026,6375,6395,6395
"Madhya Pradesh",Alirajpur,"Alirajpur APMC","Bengal Gram(Gram)(Whole)",Gram,FAQ,05/04/2026,4000,5250,4900
"Madhya Pradesh",Alirajpur,"Jobat APMC",Wheat,"Mill Quality",Non-FAQ,05/04/2026,2100,2100,2100
"Madhya Pradesh",Khargone,"Bhikangaon APMC","Arhar(Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,05/04/2026,4802,6195,6195
"Madhya Pradesh",Khargone,"Bhikangaon APMC","Bengal Gram(Gram)(Whole)",Gram,FAQ,05/04/2026,5245,6800,5455
"Madhya Pradesh",Khargone,"Badwaha APMC",Wheat,Wheat,FAQ,05/04/2026,2120,2200,2200
"Madhya Pradesh",Badwani,"Anjad APMC",Maize,Local,FAQ,05/04/2026,1450,1708,1708
"Madhya Pradesh",Khandwa,"Harsood APMC",Wheat,Wheat,FAQ,05/04/2026,2150,2150,2150
"Madhya Pradesh",Dewas,"Bagli APMC",Maize,Yellow,Non-FAQ,05/04/2026,1500,1510,1510
"Madhya Pradesh",Ratlam,"Taal APMC",Wheat,Wheat,FAQ,05/04/2026,2250,2625,2500
"Madhya Pradesh",Shajapur,"Momanbadodiya APMC",Wheat,Wheat,Non-FAQ,05/04/2026,2000,2100,2100
"Madhya Pradesh",Shajapur,"Susner APMC",Wheat,Wheat,FAQ,05/04/2026,2080,2190,2175
"Madhya Pradesh",Shajapur,"Susner APMC",Wheat,Wheat,Non-FAQ,05/04/2026,2085,2200,2100
"Madhya Pradesh",Guna,"Aron APMC",Mustard,Mustard,FAQ,05/04/2026,6550,6550,6550
"Madhya Pradesh",Guna,"Aron APMC",Wheat,Wheat,FAQ,05/04/2026,2234,2250,2250
